 41
 Wed Sep 04 11:11:24 2019
 1
 1   2   3   4
 xy
 100
1.0133900E-003   8.0378214E-008
1.0611500E-003   7.7504701E-008
1.1111700E-003   7.2998000E-008
1.1635300E-003   7.0334323E-008
1.2183700E-003   6.6193735E-008
1.2757900E-003   6.3336100E-008
1.3359100E-003   6.0940400E-008
1.3988700E-003   5.8321500E-008
1.4648000E-003   5.5291000E-008
1.5338400E-003   5.3205337E-008
1.6061200E-003   5.0684459E-008
1.6818200E-003   4.7125319E-008
1.7610800E-003   4.4805539E-008
1.8440800E-003   4.1905984E-008
1.9309800E-003   3.9371200E-008
2.0219900E-003   3.7032300E-008
2.1172800E-003   3.5244500E-008
2.2170700E-003   3.3199600E-008
2.3215500E-003   3.1229600E-008
2.4309700E-003   2.9620910E-008
2.5455300E-003   2.7619100E-008
2.6655000E-003   2.5944397E-008
2.7911200E-003   2.3996355E-008
2.9226600E-003   2.2079100E-008
3.0604000E-003   2.0661100E-008
3.2046400E-003   1.9643300E-008
3.3556700E-003   1.8214600E-008
3.5138100E-003   1.7173816E-008
3.6794100E-003   1.5899900E-008
3.8528200E-003   1.4543500E-008
4.0344000E-003   1.3687000E-008
4.2245300E-003   1.2771600E-008
4.4236300E-003   1.1610100E-008
4.6321100E-003   1.0763600E-008
4.8504100E-003   9.9068300E-009
5.0790100E-003   9.1284287E-009
5.3183700E-003   8.3770600E-009
5.5690200E-003   7.6691800E-009
5.8314800E-003   7.0052300E-009
6.1063100E-003   6.3384080E-009
6.3940900E-003   5.8135800E-009
6.6954300E-003   5.2668341E-009
7.0109800E-003   4.7639381E-009
7.3414000E-003   4.3366800E-009
7.6873900E-003   3.9400600E-009
8.0496800E-003   3.5171300E-009
8.4290500E-003   3.2111951E-009
8.8263000E-003   2.9494001E-009
9.2422700E-003   2.6908700E-009
9.6778500E-003   2.4329800E-009
1.0133900E-002   2.2071189E-009
1.0611500E-002   2.0187600E-009
1.1111700E-002   1.8260020E-009
1.1635300E-002   1.6516490E-009
1.2183700E-002   1.5276340E-009
1.2757900E-002   1.3817700E-009
1.3359100E-002   1.2638480E-009
1.3988700E-002   1.1431710E-009
1.4648000E-002   1.0340170E-009
1.5338400E-002   9.4577302E-010
1.6061200E-002   8.5546698E-010
1.6818200E-002   7.7378398E-010
1.7610800E-002   7.0774803E-010
1.8440800E-002   6.3863798E-010
1.9309800E-002   5.7262400E-010
2.0219900E-002   5.1794702E-010
2.1172800E-002   4.6988202E-010
2.2170700E-002   4.2790699E-010
2.3215500E-002   3.8803599E-010
 2
 1   2   3   4
 xy
 100
1.0133900E-003   8.3371098E-008
1.0611500E-003   8.2295060E-008
1.1111700E-003   8.0184471E-008
1.1635300E-003   7.5141791E-008
1.2183700E-003   7.2136658E-008
1.2757900E-003   6.8314890E-008
1.3359100E-003   6.4913110E-008
1.3988700E-003   6.1027109E-008
1.4648000E-003   5.7201156E-008
1.5338400E-003   5.3939075E-008
1.6061200E-003   5.0087795E-008
1.6818200E-003   4.6995407E-008
1.7610800E-003   4.4270315E-008
1.8440800E-003   4.1974786E-008
1.9309800E-003   3.9248000E-008
2.0219900E-003   3.7226800E-008
2.1172800E-003   3.4692043E-008
2.2170700E-003   3.2634000E-008
2.3215500E-003   3.0559661E-008
2.4309700E-003   2.8812723E-008
2.5455300E-003   2.7305100E-008
2.6655000E-003   2.5463100E-008
2.7911200E-003   2.4140200E-008
2.9226600E-003   2.2476264E-008
3.0604000E-003   2.0993700E-008
3.2046400E-003   1.9813700E-008
3.3556700E-003   1.8467956E-008
3.5138100E-003   1.6929238E-008
3.6794100E-003   1.5661400E-008
3.8528200E-003   1.4454700E-008
4.0344000E-003   1.3533100E-008
4.2245300E-003   1.2521800E-008
4.4236300E-003   1.1779200E-008
4.6321100E-003   1.0869800E-008
4.8504100E-003   1.0085965E-008
5.0790100E-003   9.2771800E-009
5.3183700E-003   8.5249736E-009
5.5690200E-003   7.8464213E-009
5.8314800E-003   7.2439459E-009
6.1063100E-003   6.6702800E-009
6.3940900E-003   6.0849500E-009
6.6954300E-003   5.5525200E-009
7.0109800E-003   5.1626330E-009
7.3414000E-003   4.7126729E-009
7.6873900E-003   4.2851922E-009
8.0496800E-003   3.8668788E-009
8.4290500E-003   3.4894010E-009
8.8263000E-003   3.1487719E-009
9.2422700E-003   2.8708000E-009
9.6778500E-003   2.6232230E-009
1.0133900E-002   2.4000300E-009
1.0611500E-002   2.1853910E-009
1.1111700E-002   1.9942700E-009
1.1635300E-002   1.8089470E-009
1.2183700E-002   1.6429090E-009
1.2757900E-002   1.4956000E-009
1.3359100E-002   1.3449710E-009
1.3988700E-002   1.2074200E-009
1.4648000E-002   1.0775300E-009
1.5338400E-002   9.9127900E-010
1.6061200E-002   9.1796298E-010
1.6818200E-002   8.3786200E-010
1.7610800E-002   7.6065598E-010
1.8440800E-002   6.9435901E-010
1.9309800E-002   6.3384098E-010
2.0219900E-002   5.8151400E-010
2.1172800E-002   5.2474802E-010
2.2170700E-002   4.7895798E-010
2.3215500E-002   4.3716400E-010
 3
 1   2   3   4
 xy
 100
1.0133900E-003   8.0883339E-008
1.0611500E-003   7.8889457E-008
1.1111700E-003   7.5047936E-008
1.1635300E-003   7.0508015E-008
1.2183700E-003   6.7916972E-008
1.2757900E-003   6.3859517E-008
1.3359100E-003   6.0701275E-008
1.3988700E-003   5.7388500E-008
1.4648000E-003   5.4442911E-008
1.5338400E-003   5.2136300E-008
1.6061200E-003   4.8701700E-008
1.6818200E-003   4.7000800E-008
1.7610800E-003   4.4785249E-008
1.8440800E-003   4.2213900E-008
1.9309800E-003   4.0118554E-008
2.0219900E-003   3.7713800E-008
