 41
 Wed Sep 04 11:11:25 2019
 1
 1   2   3   4
 xy
 100
         2.43097E-04            6.28056E-08
         2.54553E-04            6.52683E-08
         2.66550E-04            6.65440E-08
         2.79112E-04            6.72777E-08
         2.92266E-04            6.42838E-08
         3.06040E-04            6.04926E-08
         3.20464E-04            5.63780E-08
         3.35567E-04            5.20199E-08
         3.51381E-04            5.01373E-08
         3.67941E-04            5.00532E-08
         3.85282E-04            5.21200E-08
         4.03440E-04            5.50531E-08
         4.22453E-04            5.61979E-08
         4.42363E-04            5.61172E-08
         4.63211E-04            5.45295E-08
         4.85041E-04            5.44257E-08
         5.07901E-04            5.60897E-08
         5.31837E-04            5.96327E-08
         5.56902E-04            6.35123E-08
         5.83148E-04            6.49350E-08
         6.10631E-04            6.38176E-08
         6.39409E-04            6.22747E-08
         6.69543E-04            6.26019E-08
         7.01098E-04            6.39464E-08
         7.34140E-04            6.32591E-08
         7.68739E-04            6.12787E-08
         8.04968E-04            6.06511E-08
         8.42905E-04            6.11234E-08
         8.82630E-04            6.02834E-08
         9.24227E-04            5.83966E-08
         9.67785E-04            5.88362E-08
         1.01339E-03            5.82850E-08
         1.06115E-03            5.49181E-08
         1.11117E-03            5.44525E-08
         1.16353E-03            5.33584E-08
         1.21837E-03            5.06489E-08
         1.27579E-03            4.99589E-08
         1.33591E-03            4.83604E-08
         1.39887E-03            4.62034E-08
         1.46480E-03            4.46507E-08
         1.53384E-03            4.33247E-08
         1.60612E-03            4.15765E-08
         1.68182E-03            3.97815E-08
         1.76108E-03            3.88821E-08
         1.84408E-03            3.63065E-08
         1.93098E-03            3.50358E-08
         2.02199E-03            3.37493E-08
         2.11728E-03            3.17728E-08
         2.21707E-03            3.04699E-08
         2.32155E-03            2.85435E-08
         2.43097E-03            2.73352E-08
         2.54553E-03            2.56450E-08
         2.66550E-03            2.43829E-08
         2.79112E-03            2.25501E-08
         2.92266E-03            2.15396E-08
         3.06040E-03            2.06439E-08
         3.20464E-03            1.90566E-08
         3.35567E-03            1.76595E-08
         3.51381E-03            1.68469E-08
         3.67941E-03            1.57465E-08
         3.85282E-03            1.47298E-08
         4.03440E-03            1.37478E-08
         4.22453E-03            1.25972E-08
         4.42363E-03            1.19401E-08
         4.63211E-03            1.13711E-08
         4.85041E-03            1.07284E-08
         5.07901E-03            9.92779E-09
         5.31837E-03            9.22969E-09
         5.56902E-03            8.58719E-09
         5.83148E-03            7.99481E-09
         6.10631E-03            7.27337E-09
         6.39409E-03            6.48790E-09
         6.69543E-03            6.24513E-09
         7.01098E-03            5.64457E-09
         7.34140E-03            5.05920E-09
         7.68739E-03            4.81207E-09
         8.04968E-03            4.36540E-09
         8.42905E-03            4.12540E-09
         8.82630E-03            3.91885E-09
         9.24227E-03            3.46862E-09
         9.67785E-03            3.21237E-09
         1.01339E-02            2.85667E-09
         1.06115E-02            2.61551E-09
         1.11117E-02            2.47358E-09
         1.16353E-02            2.30667E-09
         1.21837E-02            1.98705E-09
         1.27579E-02            1.66769E-09
         1.33591E-02            1.64640E-09
         1.39887E-02            1.76994E-09
         1.46480E-02            1.48619E-09
         1.53384E-02            8.59615E-10
         1.60612E-02            9.26134E-10
         1.68182E-02            1.12723E-09
         1.76108E-02            9.41135E-10
         1.84408E-02            8.14398E-10
         1.93098E-02            6.60957E-10
         2.02199E-02            6.09060E-10
         2.11728E-02            5.34449E-10
         2.21707E-02            6.44265E-10
         2.32155E-02            6.52790E-10
 2
 1   2   3   4
 xy
 100
