 41
 Wed Sep 04 11:11:25 2019
 1
 1   2   3   4
 xy
 100
         2.43097E-04            7.22238E-08
         2.54553E-04            6.99587E-08
         2.66550E-04            6.55135E-08
         2.79112E-04            6.14967E-08
         2.92266E-04            6.12762E-08
         3.06040E-04            6.18247E-08
         3.20464E-04            6.57274E-08
         3.35567E-04            7.14867E-08
         3.51381E-04            7.52430E-08
         3.67941E-04            7.75368E-08
         3.85282E-04            7.68664E-08
         4.03440E-04            7.48498E-08
         4.22453E-04            7.39065E-08
         4.42363E-04            7.47588E-08
         4.63211E-04            7.84250E-08
         4.85041E-04            8.05155E-08
         5.07901E-04            8.05299E-08
         5.31837E-04            7.85746E-08
         5.56902E-04            7.74985E-08
         5.83148E-04            7.93270E-08
         6.10631E-04            8.12599E-08
         6.39409E-04            8.10298E-08
         6.69543E-04            7.88696E-08
         7.01098E-04            7.73292E-08
         7.34140E-04            7.70548E-08
         7.68739E-04            7.64879E-08
         8.04968E-04            7.53734E-08
         8.42905E-04            7.47912E-08
         8.82630E-04            7.23934E-08
         9.24227E-04            7.00161E-08
         9.67785E-04            6.88510E-08
         1.01339E-03            6.79708E-08
         1.06115E-03            6.43536E-08
         1.11117E-03            6.21060E-08
         1.16353E-03            6.07766E-08
         1.21837E-03            5.77560E-08
         1.27579E-03            5.56733E-08
         1.33591E-03            5.41496E-08
         1.39887E-03            5.11451E-08
         1.46480E-03            4.90721E-08
         1.53384E-03            4.67786E-08
         1.60612E-03            4.45697E-08
         1.68182E-03            4.23917E-08
         1.76108E-03            4.01901E-08
         1.84408E-03            3.82738E-08
         1.93098E-03            3.65220E-08
         2.02199E-03            3.44594E-08
         2.11728E-03            3.30024E-08
         2.21707E-03            2.96510E-08
         2.32155E-03            2.99807E-08
         2.43097E-03            2.69368E-08
         2.54553E-03            2.61158E-08
         2.66550E-03            2.44011E-08
         2.79112E-03            2.27146E-08
         2.92266E-03            2.17638E-08
         3.06040E-03            2.03362E-08
         3.20464E-03            1.87307E-08
         3.35567E-03            1.76102E-08
         3.51381E-03            1.69168E-08
         3.67941E-03            1.54727E-08
         3.85282E-03            1.44863E-08
         4.03440E-03            1.32774E-08
         4.22453E-03            1.23583E-08
         4.42363E-03            1.14519E-08
         4.63211E-03            1.05107E-08
         4.85041E-03            1.00705E-08
         5.07901E-03            9.10832E-09
         5.31837E-03            8.43041E-09
         5.56902E-03            7.79567E-09
         5.83148E-03            7.27963E-09
         6.10631E-03            6.50893E-09
         6.39409E-03            6.18610E-09
         6.69543E-03            5.69025E-09
         7.01098E-03            5.19669E-09
         7.34140E-03            4.61840E-09
         7.68739E-03            4.30484E-09
         8.04968E-03            3.84456E-09
         8.42905E-03            3.50089E-09
         8.82630E-03            3.28148E-09
         9.24227E-03            2.82283E-09
         9.67785E-03            2.48917E-09
         1.01339E-02            2.54241E-09
         1.06115E-02            1.94291E-09
         1.11117E-02            2.07781E-09
         1.16353E-02            1.61176E-09
         1.21837E-02            1.38106E-09
         1.27579E-02            1.41924E-09
         1.33591E-02            1.21291E-09
         1.39887E-02            1.11105E-09
         1.46480E-02            9.73599E-10
         1.53384E-02            8.36305E-10
         1.60612E-02            7.36589E-10
         1.68182E-02            7.94016E-10
         1.76108E-02            6.55358E-10
         1.84408E-02            5.91161E-10
         1.93098E-02            4.98299E-10
         2.02199E-02            3.22888E-10
         2.11728E-02            3.11451E-10
         2.21707E-02            3.23818E-10
         2.32155E-02            1.86142E-10
 2
 1   2   3   4
 xy
 100
         2.43097E-04            7.01567E-08
         2.54553E-04            6.81459E-08
         2.66550E-04            6.40287E-08
         2.79112E-04            6.03338E-08
